"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","27691138","","","","0"
"1990-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","577368","","","","0"
"1990-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130404","","","","0"
"1990-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","910451","","","","0"
"1990-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","740156","","","","0"
"1990-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6996986","","","","0"
"1990-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","10295832","","","","0"
"1990-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1105421","","","","0"
"1990-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1007727","","","","0"
"1990-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2547788","","","","0"
"1990-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3292111","","","","0"
"1990-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","27957","","","","0"
"1990-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","58937","","","t","0"
"1990-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","27807591","","","","0"
"1990-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","577113","","","","0"
"1990-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130367","","","","0"
"1990-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","911749","","","","0"
"1990-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","741981","","","","0"
"1990-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","7019039","","","","0"
"1990-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","10344678","","","","0"
"1990-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1105098","","","","0"
"1990-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1004214","","","","0"
"1990-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2563142","","","","0"
"1990-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3322896","","","","0"
"1990-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","28023","","","","0"
"1990-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","59291","","","t","0"
"1991-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","27854861","","","","0"
"1991-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","577377","","","","0"
"1991-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130477","","","","0"
"1991-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","912792","","","","0"
"1991-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","743210","","","","0"
"1991-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","7026241","","","","0"
"1991-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","10355101","","","","0"
"1991-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1106196","","","","0"
"1991-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1002651","","","","0"
"1991-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2572947","","","","0"
"1991-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3339935","","","","0"
"1991-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","28223","","","","0"
"1991-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","59711","","","t","0"
"1991-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","27928837","","","","0"
"1991-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","578397","","","","0"
"1991-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130453","","","","0"
"1991-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","912889","","","","0"
"1991-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","744203","","","","0"
"1991-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","7044395","","","","0"
"1991-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","10385937","","","","0"
"1991-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1107757","","","","0"
"1991-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1002876","","","","0"
"1991-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2580625","","","","0"
"1991-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3352585","","","","0"
"1991-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","28494","","","","0"
"1991-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","60226","","","t","0"
"1991-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","28037420","","","","0"
"1991-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579644","","","","0"
"1991-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130369","","","","0"
"1991-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","914969","","","","0"
"1991-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","745567","","","","0"
"1991-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","7067396","","","","0"
"1991-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","10431316","","","","0"
"1991-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1109604","","","","0"
"1991-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1002713","","","","0"
"1991-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2592306","","","","0"
"1991-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3373787","","","","0"
"1991-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","28871","","","","0"
"1991-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","60878","","","t","0"
"1991-07","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","38724","","","","0"
"1991-07","Nunavut","2016A000262","Persons","249","units ","0","v7","15","22154","","","","0"
"1991-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","28127327","","","","0"
"1991-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579549","","","","0"
"1991-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130360","","","","0"
"1991-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","916896","","","","0"
"1991-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","745886","","","","0"
"1991-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","7080336","","","","0"
"1991-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","10465562","","","","0"
"1991-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1109400","","","","0"
"1991-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1000942","","","","0"
"1991-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2604031","","","","0"
"1991-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3404049","","","","0"
"1991-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","29142","","","","0"
"1991-10","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","38854","","","","0"
"1991-10","Nunavut","2016A000262","Persons","249","units ","0","v7","15","22320","","","","0"
"1992-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","28181477","","","","0"
"1992-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579425","","","","0"
"1992-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130604","","","","0"
"1992-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","917302","","","","0"
"1992-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","746571","","","","0"
"1992-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","7082645","","","","0"
"1992-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","10488022","","","","0"
"1992-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1109978","","","","0"
"1992-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1001136","","","","0"
"1992-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2611786","","","","0"
"1992-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3423217","","","","0"
"1992-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","29239","","","","0"
"1992-01","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","39055","","","","0"
"1992-01","Nunavut","2016A000262","Persons","249","units ","0","v7","15","22497","","","","0"
"1992-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","28269699","","","","0"
"1992-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579761","","","","0"
"1992-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130812","","","","0"
"1992-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","917555","","","","0"
"1992-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","747232","","","","0"
"1992-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","7096705","","","","0"
"1992-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","10528346","","","","0"
"1992-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1111050","","","","0"
"1992-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1002831","","","","0"
"1992-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2620771","","","","0"
"1992-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3443237","","","","0"
"1992-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","29510","","","","0"
"1992-04","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","39230","","","","0"
"1992-04","Nunavut","2016A000262","Persons","249","units ","0","v7","15","22659","","","","0"
"1992-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","28371264","","","","0"
"1992-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","580109","","","","0"
"1992-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130827","","","","0"
"1992-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","919451","","","","0"
"1992-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","748121","","","","0"
"1992-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","7110010","","","","0"
"1992-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","10572205","","","","0"
"1992-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1112689","","","","0"
"1992-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1003995","","","","0"
"1992-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2632672","","","","0"
"1992-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3468802","","","","0"
"1992-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","30084","","","","0"
"1992-07","Northwest Territories","2016A000261","Persons","249","units ","0","v6","14","39416","","","","0"
"1992-07","Nunavut","2016A000262","Persons","249","units ","0","v7","15","22883","","","","0"
"1992-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","28474177","","","","0"
"1992-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579624","","","","0"
"1992-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","131201","","","","0"
"1992-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","921619","","","","0"
"1992-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","747746","","","","0"
"1992-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","7129062","","","","0"
"1992-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","10610665","","","","0"
"1992-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1113209","","","","0"
"1992-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1002960","","","","0"
"1992-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2643421","","","","0"
"1992-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3502209","","","","0"
